airbnbHotels/thumbnail,airbnbHotels/title,airbnbHotels/subtitles/0,airbnbHotels/subtitles/1,airbnbHotels/subtitles/2,airbnbHotels/price/currency,airbnbHotels/price/value,airbnbHotels/price/period,airbnbHotels/rating,airbnbHotels/link,bookingHotels/thumbnail,bookingHotels/title,bookingHotels/stars,bookingHotels/preferredBadge,bookingHotels/promotedBadge,bookingHotels/location,bookingHotels/subwayAccess,bookingHotels/distanceFromCenter,bookingHotels/highlights/0,bookingHotels/highlights/1,bookingHotels/highlights/2,bookingHotels/price/currency,bookingHotels/price/value,bookingHotels/price/taxesAndCharges,bookingHotels/rating/score,bookingHotels/rating/scoreDescription,bookingHotels/rating/reviews,bookingHotels/link,hotelsComHotels/title,hotelsComHotels/isAd,hotelsComHotels/location,hotelsComHotels/snippet/title,hotelsComHotels/snippet/text,hotelsComHotels/price/currency,hotelsComHotels/price/value,hotelsComHotels/price/withTaxesAndCharges,hotelsComHotels/rating/score,hotelsComHotels/rating/reviews,hotelsComHotels/link,bookingHotels/highlights/3,hotelsComHotels/paymentOptions/0,hotelsComHotels/highlightedAmenities/0,hotelsComHotels/highlightedAmenities/1,hotelsComHotels/paymentOptions/1
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/264969845.webp?k=0bcda936bdedf571f14dc33a2e0117be28f34a9871f864511a521a51be7e4f7e&o=&s=1,City Rooms,,false,false,"Tower Hamlets, London",true,3.7,Budget Double Room,1 full bed,Only 1 room left at this price on our site,US$,88,,6.9,Review score,761,https://www.booking.com/hotel/gb/city-apartments-share-bathroom-and-kithcen.html?lang=en-us,"Radisson Blu Edwardian Sussex Hotel, London",false,London,,,$,387,464,8,991,https://www.hotels.com/ho122648/radisson-blu-edwardian-sussex-hotel-london-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/76404464.webp?k=70db5dfe77b72e6cc8792e36b6246cbd01cf5aef7f81fab14b5e716747f1fbc3&o=&s=1,St Athans Hotel,2,true,true,"Camden, London",true,2,Double Room with Shared Bathroom,1 full bed,Only 4 rooms left at this price on our site,US$,127,,7.3,Good,1466,https://www.booking.com/hotel/gb/athans.html?lang=en-us,The Landmark London,false,London,,,$,571,685,9,1005,https://www.hotels.com/ho141423/the-landmark-london-london-united-kingdom/,,,Pool,Hot tub,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/440799537.webp?k=10257464aed192c90103b971a50627d4800d91e1d30cbcefedfb93d95288c177&o=&s=1,The Grand M London city,,false,true,"Tower Hamlets, London",true,4.1,Double Room with Shared Bathroom,1 full bed,Only 4 rooms left at this price on our site,US$,105,,7.5,Good,28,https://www.booking.com/hotel/gb/the-grand-m-london-city.html?lang=en-us,Sloane Place,false,Chelsea,,,$,410,492,9.2,372,https://www.hotels.com/ho1081648224/sloane-place-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/439270698.webp?k=a7483219fb5567ce05b2a71fcbc47bdb43d945b0bd7c216ac827c4213d46745d&o=&s=1,Comfy 2 bedroom Flat Edgware Road,4,false,true,"Westminster Borough, London",true,2.8,Standard Studio,Entire studio • 1 bathroom • 1 kitchen • 500m²,1 full bed,US$,123,62,5,Review score,1,https://www.booking.com/hotel/gb/double-bedroom-edgware-road.html?lang=en-us,London House Hotel,false,London,,,$,271,326,8,1005,https://www.hotels.com/ho189129/london-house-hotel-london-united-kingdom/,Only 1 left at this price on our site,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/438324931.webp?k=43fb9916c95fc0af66ffc91d886081d9bf2c90e6b93d1f714fbd31dafb1bfaf9&o=&s=1,"Crowne Plaza London Ealing, an IHG Hotel",4,true,true,"Ealing, London",true,11.8,Standard Room,"3 beds (2 twins, 1 full)",,US$,247,,7.8,Good,1531,https://www.booking.com/hotel/gb/crowne-plaza-london-ealing.html?lang=en-us,"Knightsbridge Hotel, Firmdale Hotels",false,London,,,$,398,477,9.4,209,https://www.hotels.com/ho481124/knightsbridge-hotel-firmdale-hotels-london-united-kingdom/,,Fully refundable,,,"Reserve now, pay later"
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/450274848.webp?k=689a919193b552bef9afd18899a1f0760aea86421735d0a419e5a97a4b52fe4b&o=&s=1,West Ken roof garden apartment,,false,true,"Hammersmith and Fulham, London",true,6,Two-Bedroom Apartment,,"3 beds (1 full, 1 king, 1 sofa bed)",US$,372,,No rating,No rating,No rating,https://www.booking.com/hotel/gb/west-ken-roof-garden-apartment.html?lang=en-us,The Marble Arch Suites,false,London,,,$,236,283,6.6,101,https://www.hotels.com/ho465335/the-marble-arch-suites-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/156614453.webp?k=bf42307bc2c1be68f9a1b70d6944970a92800d47c8f5bb1bd9718a02d44e630f&o=&s=1,Best Western Plus Delmere Hotel,3,false,true,"Westminster Borough, London",true,3.2,Cozy Double Room,1 full bed,Only 1 room left at this price on our site,US$,158,,8.3,Very Good,1262,https://www.booking.com/hotel/gb/thedelmerehotel.html?lang=en-us,Mondrian London Shoreditch,false,London,,,$,289,347,9,628,https://www.hotels.com/ho686053/mondrian-london-shoreditch-london-united-kingdom/,,,Pool,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/273589558.webp?k=d0455bd6c7b55b32a40554126adbe677f5c6e3cce9d26ed754f470420ad80a29&o=&s=1,11 Cadogan Gardens Hotel & Apartments,5,true,false,"Kensington and Chelsea, London",true,2.7,Superior Queen Room,1 queen bed,,US$,367,,8.5,Very Good,299,https://www.booking.com/hotel/gb/number-eleven.html?lang=en-us,The Mandrake,false,London,,,$,440,528,9,193,https://www.hotels.com/ho625251072/the-mandrake-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/28372342.webp?k=91075d8a1121498270dbd5d1057006d4e3f06596b7cd6bed47d3e4cf1ab8c17d&o=&s=1,Paddington Court Executive Rooms,4,true,false,"Westminster Borough, London",true,3.7,Deluxe Double Room,1 full bed,Only 2 rooms left at this price on our site,US$,231,,7.2,Good,1795,https://www.booking.com/hotel/gb/allandalehotel.html?lang=en-us,New Linden,false,London,,,$,233,280,7.2,986,https://www.hotels.com/ho163531/new-linden-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/348448966.webp?k=7a71b2bbf4b83eab4d4382a48ad1b4cfd0d380baf19837a6b6e753d65230f6b1&o=&s=1,"Huttons Hotel, Victoria London",3,false,false,"Westminster Borough, London",true,2,Double Room,1 queen bed,Only 6 rooms left at this price on our site,US$,158,4,7.1,Good,68,https://www.booking.com/hotel/gb/huttonshotel.html?lang=en-us,"Bankside Hotel, Autograph Collection",false,London,,,$,413,496,9.6,140,https://www.hotels.com/ho876113440/bankside-hotel-autograph-collection-london-united-kingdom/,,Fully refundable,,,"Reserve now, pay later"
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/448004111.webp?k=81f0b6377b6d8ffc3fa4553521b75cf1ac745821ab87ef1ae72babf1143d518f&o=&s=1,Hyatt House London Stratford,4,false,true,"Newham, London",true,9.2,King Studio with Kitchenette,1 king bed,,US$,234,,8.6,Excellent,736,https://www.booking.com/hotel/gb/hyatt-house-london-stratford.html?lang=en-us,Cheshire Hotel Central London,false,London,,,$,244,293,6.2,714,https://www.hotels.com/ho191823/cheshire-hotel-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/419946546.webp?k=24c9d37ce16096796d301d016b8706b32bd0d4872f39a3cd62fca72c6868c801&o=&s=1,The Beaumont Hotel,5,true,true,"Westminster Borough, London",true,1.8,Superior King Room,1 king bed,Only 2 rooms left at this price on our site,US$,801,,9.5,Exceptional,196,https://www.booking.com/hotel/gb/the-beaumont-london.html?lang=en-us,The Marble Arch London,false,London,,,$,235,282,7,408,https://www.hotels.com/ho371424/the-marble-arch-london-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/164896255.webp?k=55509ec6a39b5814d7dbf8d330d322eba4acf9ca98350fec741623d210b76525&o=&s=1,St Christopher's Inn Village - London Bridge,,false,true,"Southwark, London",true,2.5,Private 2 Bunk Room with Shared External Bathroom,2 bunk beds,Only 4 rooms left at this price on our site,US$,84,,7.4,Good,3201,https://www.booking.com/hotel/gb/st-christoper-s-inn-village-london-bridge.html?lang=en-us,The Pavilion Hotel,false,Paddington,,,$,145,174,6.6,320,https://www.hotels.com/ho608478/the-pavilion-hotel-london-united-kingdom/,,Fully refundable,,,"Reserve now, pay later"
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/409663351.webp?k=e0fea8535d7ab8362ab4b72786fe964a4b2052090aa3147df97374bc27d136ae&o=&s=1,"Hux Hotel, Kensington",4,true,false,"Kensington and Chelsea, London",true,4.2,Petite Double Room,1 full bed,Only 1 room left at this price on our site,US$,241,,8.4,Very Good,1070,https://www.booking.com/hotel/gb/huxhotel-london-kensington.html?lang=en-us,"Kimpton Fitzroy London, an IHG Hotel",false,London,,,$,370,444,9.2,1007,https://www.hotels.com/ho193608/kimpton-fitzroy-london-an-ihg-hotel-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/444999825.webp?k=91dd30968159dee63ec33232d28628bbbad7dff985dbf5d3e4b5d78adbfad43c&o=&s=1,Secluded Royal Ground Residence,4,false,true,"Westminster Borough, London",true,1.6,One-Bedroom Apartment,,1 full bed,US$,248,93,No rating,No rating,No rating,https://www.booking.com/hotel/gb/secluded-royal-ground-residence.html?lang=en-us,The Bryson Hotel,false,London,,,$,171,205,7.8,440,https://www.hotels.com/ho577212/the-bryson-hotel-london-united-kingdom/,,Fully refundable,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/296867637.webp?k=662b8048cfff3277338e7d36d2a712a0f31a9f52c8d01a7975712c38a2a9bac7&o=&s=1,Victory House Leicester Square,4,false,true,"Westminster Borough, London",true,450,Superior Double Room,1 full bed,Only 7 rooms left at this price on our site,US$,290,,8,Very Good,2285,https://www.booking.com/hotel/gb/victory-house-london.html?lang=en-us,Elysee HydePark,false,London,,,$,138,165,7,975,https://www.hotels.com/ho324189/elysee-hydepark-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/295987750.webp?k=4261fe43b5d8dbfcc8ef77d2136cd28294031f483a26ff08fdf5454d20b3b379&o=&s=1,The Marylebone Hotel,5,true,false,"Westminster Borough, London",true,1.9,Queen Room,1 queen bed,,US$,491,,8.3,Very Good,625,https://www.booking.com/hotel/gb/the-marylebone.html?lang=en-us,Presidential Apartments - Kensington,false,London,,,$,237,284,8.2,1593,https://www.hotels.com/ho322022/presidential-apartments-kensington-london-united-kingdom/,,,Kitchen,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/7653214.webp?k=c570d2e4dee59a6ef72bb4ba72780a80478e7c02b694a9bdb81f82d036b592a1&o=&s=1,Mayflower Hotel,3,false,false,"Kensington and Chelsea, London",true,5,Small Double Room,1 full bed,Only 1 room left at this price on our site,US$,104,,7.2,Good,3576,https://www.booking.com/hotel/gb/mayflowerhotel.html?lang=en-us,The Knaresborough by Aura Collection,false,Entire apartment,,,$,240,288,8,65,https://www.hotels.com/ho874117600/the-knaresborough-by-aura-collection-london-united-kingdom/,,Fully refundable,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/54136410.webp?k=fbd712866d8664daa4399fe2f127cd1f487491cbcf4f38deed61737961d24826&o=&s=1,London Bridge Hotel,4,true,false,"Southwark, London",true,2.7,Standard Double Room,1 full bed,Only 3 rooms left at this price on our site,US$,327,,8.6,Excellent,1836,https://www.booking.com/hotel/gb/londonbridgehotel.html?lang=en-us,Wedgewood Hotel,false,London,,,$,74,89,6.2,1001,https://www.hotels.com/ho140321/wedgewood-hotel-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/11067483.webp?k=ee76cf8cfc8719a397b2da0bfced8a765d8f6b60345dff4cdf26e4c5e2d6b020&o=&s=1,Thistle Trafalgar Square,4,true,false,"Westminster Borough, London",true,300,Standard Double Room,1 full bed,,US$,397,,8.1,Very Good,2658,https://www.booking.com/hotel/gb/thistletrafalgar.html?lang=en-us,Wedgewood Hotel,false,London,,,$,74,89,6.2,1001,https://www.hotels.com/ho140321/wedgewood-hotel-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/362654460.webp?k=069dc09d8efe4b3a42b0166d02f205d3e80fe621c5c8c879680cf738a549d055&o=&s=1,93 West Road,3,false,false,"Newham, London",true,10.4,Superior Double Room,1 full bed,Only 1 room left at this price on our site,US$,56,31,7.4,Good,101,https://www.booking.com/hotel/gb/93-west-road-greater-london.html?lang=en-us,Kensington Prime Hotel,false,London,,,$,122,146,8.6,488,https://www.hotels.com/ho710792576/kensington-prime-hotel-london-united-kingdom/,,,Breakfast included,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/288036566.webp?k=174489376d574d507f82050c57b0bea4213689d90d2151c5241f31642d0d24a1&o=&s=1,"The Hoxton, Southwark",4,true,true,"Southwark, London",true,1.6,Snug,1 queen bed,,US$,303,,8.7,Excellent,1761,https://www.booking.com/hotel/gb/the-hoxton-southwark.html?lang=en-us,W London,false,London,,,$,490,587,8.4,804,https://www.hotels.com/ho332911/w-london-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/80267606.webp?k=b393eaca66bbd971121c27f558e1372146b36d1b5d16adb36b87fd977af2a1b1&o=&s=1,Eurotraveller Hotel - Premier - Tower Bridge,3,true,true,"Southwark, London",false,3.8,Twin Room,2 twin beds,,US$,160,,7.5,Good,2582,https://www.booking.com/hotel/gb/premier-by-eurotraveller.html?lang=en-us,Carlton,false,London,,,$,140,168,5.8,787,https://www.hotels.com/ho287573/carlton-london-united-kingdom/,,Fully refundable,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/351671698.webp?k=f15ab04af47394a73643e8a4a4f198f50da3c64a271375b5eaeb343102a3ab45&o=&s=1,Sonder The Henry,4,true,false,"Westminster Borough, London",true,3.9,Superior Queen Room,,1 queen bed,US$,233,,8.3,Very Good,1427,https://www.booking.com/hotel/gb/sonder-the-henry.html?lang=en-us,Caring Hotel,false,London,,,$,206,247,7.6,979,https://www.hotels.com/ho286020/caring-hotel-london-united-kingdom/,Only 1 room left at this price on our site,Fully refundable,,,"Reserve now, pay later"
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/81279977.webp?k=8621241704073522c132325fa3018be3f6a6b996aec65fdd262fc464fba161c5&o=&s=1,City View Hotel Stratford,2,false,false,"Newham, London",false,9.9,Standard Double Room,1 full bed,Only 1 room left at this price on our site,US$,86,,4.4,Review score,560,https://www.booking.com/hotel/gb/kings-head-guest-house.html?lang=en-us,Shakespeare Hotel,false,Paddington,,,$,139,167,7.2,585,https://www.hotels.com/ho341623/shakespeare-hotel-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/286431489.webp?k=17b3a91f3504d1350eaad212cc049e378e2cf3b39b1da67cc7b001bcbf2302b7&o=&s=1,The Dilly,5,true,true,"Westminster Borough, London",true,0.6,Standard Double Room,1 full bed,FREE cancellation • No prepayment needed,US$,532,,8.1,Very Good,914,https://www.booking.com/hotel/gb/the-dilly.html?lang=en-us,Cranley Hotel London,false,London,,,$,176,211,5.8,1001,https://www.hotels.com/ho143746/cranley-hotel-london-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/186490152.webp?k=7f88dd29832d746bbf7d38a454b40a91f0a4a4a829ee378727de5c6bfab3c552&o=&s=1,The Chronicle by Supercity Aparthotels,4,true,true,"City of London, London",true,1.6,Studio,Entire studio • 1 bathroom • 1 kitchen • 30m²,1 queen bed,US$,291,,8.8,Excellent,328,https://www.booking.com/hotel/gb/the-chronicle.html?lang=en-us,Montana Hotel London,false,London,,,$,186,223,8.4,999,https://www.hotels.com/ho29435392/montana-hotel-london-london-united-kingdom/,Only 1 left at this price on our site,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/34033093.webp?k=149565fe26683ec90bb02ad9c8f0e6ae7eb34f3016adf308a637fe5e8b8e6cfb&o=&s=1,"Knightsbridge Hotel, Firmdale Hotels",5,true,false,"Kensington and Chelsea, London",true,2.7,Double Room,1 queen bed,Only 4 rooms left at this price on our site,US$,402,,8.8,Excellent,219,https://www.booking.com/hotel/gb/knightsbridge-london1.html?lang=en-us,Dukes London,false,London,,,$,587,705,9,904,https://www.hotels.com/ho270584/dukes-london-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/153016626.webp?k=45b7fdf14e1779d75d6a2819b72494572813fa454ef1a2bffcbd72fc20c00423&o=&s=1,Native Bankside,4,true,true,"Southwark, London",false,2.2,Premium Studio,Entire studio • 1 bathroom • 30m²,1 queen bed,US$,282,,9,Wonderful,2278,https://www.booking.com/hotel/gb/native-bankside.html?lang=en-us,Good Hotel London,false,London,,,$,103,123,8.2,1006,https://www.hotels.com/ho522619328/good-hotel-london-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/409909001.webp?k=5fa22bb5fde09476bded38ea89b6c6287e79debcf4b9b495dfa7c89b23d04c9a&o=&s=1,City Lodge Shadwell,,true,false,"Tower Hamlets, London",false,4.6,Standard Double Room with Shared Bathroom,1 full bed,Only 1 room left at this price on our site,US$,99,,7.4,Good,103,https://www.booking.com/hotel/gb/city-lodge-shadwell.html?lang=en-us,Montagu Place Hotel,false,London,,,$,224,269,9,320,https://www.hotels.com/ho325846/montagu-place-hotel-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/385836084.webp?k=7555228e61ba11729cf6b287562e67db54779649543114cd4ce701a9fb180e91&o=&s=1,Gresham Hotel Bloomsbury,,false,false,"Camden, London",true,1.2,Double Room with Shared Bathroom,1 full bed,Only 3 rooms left at this price on our site,US$,110,,4.4,Review score,1568,https://www.booking.com/hotel/gb/gresham-hotel.html?lang=en-us,Hux Hotel,false,London,,,$,262,315,8.2,17,https://www.hotels.com/ho650316/the-hux-hotel-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/296604824.webp?k=29f2b0b01ab9e8e314e5b1ff727b25ee05c9d93c8db858e3a98706d89cb0adc3&o=&s=1,Selina Camden,3,true,true,"Camden, London",true,4.4,Standard Double Room with Shared Bathroom,1 full bed,Only 1 room left at this price on our site,US$,181,,8,Very Good,418,https://www.booking.com/hotel/gb/camdenlockhotel.html?lang=en-us,London Lodge Hotel,false,London,,,$,184,221,8.2,984,https://www.hotels.com/ho200874/london-lodge-hotel-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/143938772.webp?k=0bfb1b6894785d103c7976b53b6da0ca67d6eb5ee21820f615d3c64dc4a5a042&o=&s=1,Euro Hotel,,false,false,"Hammersmith and Fulham, London",true,6.6,Triple Room,"2 beds (1 twin, 1 full)",Only 1 room left at this price on our site,US$,135,,6.1,Review score,1019,https://www.booking.com/hotel/gb/eurohotelhammersmith.html?lang=en-us,Victor Hotel London Victoria,false,London,,,$,161,193,7,639,https://www.hotels.com/ho285894/victor-hotel-london-victoria-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/15862310.webp?k=6ebf36eab20b1c6f571e002f308ac76815f5d4711bbf1bef5008173a0e6a0890&o=&s=1,Safestay London Elephant & Castle,4,false,false,"Southwark, London",false,2.8,Triple Room,"2 beds (1 bunk bed, 1 queen)",Only 1 room left at this price on our site,US$,74,,7.1,Good,4127,https://www.booking.com/hotel/gb/safestay.html?lang=en-us,Byron Hotel London,false,London,,,$,159,190,8.8,40,https://www.hotels.com/ho121527/byron-hotel-london-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/42094516.webp?k=f7afabf6c71d8fe793b2d7c634fcfa8101b58d0940409799154b90d537b16822&o=&s=1,Grange Beauchamp Hotel,4,true,true,"Camden, London",true,1.5,Classic Double Room,1 full bed,Only 3 rooms left at this price on our site,US$,192,,7.1,Good,1585,https://www.booking.com/hotel/gb/the-beauchamp.html?lang=en-us,The Villa Kensington,false,London,,,$,144,173,7.8,799,https://www.hotels.com/ho282701/the-villa-kensington-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/419973492.webp?k=81b697cf2c8c6285e64cab30169d438167eda19b8df0328805f60f3a9aef5768&o=&s=1,Earls Court Hotel,2,false,true,"Kensington and Chelsea, London",true,5,Double Room,1 full bed,Only 1 room left at this price on our site,US$,75,,6.1,Review score,810,https://www.booking.com/hotel/gb/hotelearlscourt.html?lang=en-us,Henley House Hotel,false,London,,,$,201,241,8.4,903,https://www.hotels.com/ho286160/henley-house-hotel-london-united-kingdom/,,,Breakfast included,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/449317801.webp?k=09280c21408c7fd17cbcdfdde18b516c0c90e17cdd60753d259b425120d6d3f9&o=&s=1,"Hotel Indigo London - Kensington, an IHG Hotel",4,true,false,"Kensington and Chelsea, London",false,4.7,Standard Double Room,1 queen bed,,US$,309,,8.3,Very Good,1209,https://www.booking.com/hotel/gb/indigo-london-kensington-earl-s-court.html?lang=en-us,London Hilton on Park Lane,false,Mayfair,,,$,2406,2887,8,990,https://www.hotels.com/ho113142/london-hilton-on-park-lane-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/311033461.webp?k=b1c93772091e7fadef3b6ce63579fe20b8f6db90ff8c15cac4ee181419f70df8&o=&s=1,Charlotte Guest House,,false,false,"Camden, London",true,6.4,Double Room with Shared Bathroom,1 full bed,Only 1 room left at this price on our site,US$,123,,8,Very Good,2684,https://www.booking.com/hotel/gb/charlotte-guest-house.html?lang=en-us,Hotel 261,false,London,,,$,93,112,6.4,181,https://www.hotels.com/ho343799/hotel-261-london-united-kingdom/,,Fully refundable,,,"Reserve now, pay later"
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/419953059.webp?k=b80fb6cf51db9738781c7231223736e0ac00dda472d9069a8580309b24db3ec1&o=&s=1,Goodwood Hotel,2,false,false,"Camden, London",true,2,Double Room with Shared Bathroom,1 full bed,Only 7 rooms left at this price on our site,US$,100,,5.1,Review score,1198,https://www.booking.com/hotel/gb/goodwood.html?lang=en-us,The Athenaeum Hotel & Residences,false,Mayfair,,,$,467,560,8.6,567,https://www.hotels.com/ho175165/the-athenaeum-hotel-residences-london-united-kingdom/,,,Hot tub,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/314819836.webp?k=f6fe8916009a605a8f731830e4005c007b0201deec0cc61d311083b85ec9e9a3&o=&s=1,Hyatt Place London City East,4,true,true,"Tower Hamlets, London",true,4.2,King Room,1 king bed,,US$,222,,8.4,Very Good,2792,https://www.booking.com/hotel/gb/hyatt-place-london-city-east.html?lang=en-us,Mowbray Court Hotel,false,London,,,$,271,325,7.6,1001,https://www.hotels.com/ho608469/mowbray-court-hotel-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/326512790.webp?k=023b22d152d8aa9352be4413c64c209db14f0f0ad61543f8fa34312f4830005a&o=&s=1,Holmes Hotel London,4,true,true,"Westminster Borough, London",true,2.5,Superior Double Room,1 queen bed,Only 4 rooms left at this price on our site,US$,445,,8.8,Excellent,1496,https://www.booking.com/hotel/gb/sherlockholmeshotel.html?lang=en-us,Marlin Apartments London City - Queen Street,false,London,,,$,175,210,7.4,266,https://www.hotels.com/ho530589/marlin-apartments-london-city-queen-street-london-united-kingdom/,,Fully refundable,Kitchen,,"Reserve now, pay later"
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/41149453.webp?k=07a6abb2bf1cb960a973be09b19886cd37bc8653dfdb7e9051f7d37461083bc0&o=&s=1,Thistle London Marble Arch,4,true,true,"Westminster Borough, London",true,2.2,Standard Twin Room,2 twin beds,,US$,631,,7.4,Good,4741,https://www.booking.com/hotel/gb/thistlemarblearch.html?lang=en-us,Cove St Martin’s,false,Entire apartment,,,$,622,746,8.6,87,https://www.hotels.com/ho551064/cove-st-martin-s-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/78441743.webp?k=4a1a94212461f6f285c4c0efc4139921e4e5f76340889fefc879294774143312&o=&s=1,Belgrave Hotel,3,false,false,"Lambeth, London",true,3.1,Twin Room,2 twin beds,Only 1 room left at this price on our site,US$,95,,5.8,Review score,1744,https://www.booking.com/hotel/gb/belgrave.html?lang=en-us,Royal Cambridge Hotel,false,Paddington,,,$,112,134,6.8,446,https://www.hotels.com/ho285828/royal-cambridge-hotel-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/434734144.webp?k=dc51e269378b91b51154477d73f6131e01a8e7b4c59208561dbe18707863d3de&o=&s=1,"The Dixon, Tower Bridge, Autograph Collection",4,true,true,"Southwark, London",false,3.6,King Room,1 king bed,Only 5 rooms left at this price on our site,US$,321,,8.7,Excellent,1286,https://www.booking.com/hotel/gb/the-dixon-autograph-collection.html?lang=en-us,Mercure London Bridge,false,London,,,$,151,182,8.6,997,https://www.hotels.com/ho184441/mercure-london-bridge-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/246462240.webp?k=0378871176252b728e11c3beb7d2f057405219cbe4edbfa13fbf33a78d6198d3&o=&s=1,"Hotel Indigo - London - 1 Leicester Square, an IHG Hotel",4,true,true,"Westminster Borough, London",true,400,Standard Room,1 full bed,Only 7 rooms left at this price on our site,US$,383,,7.7,Good,1049,https://www.booking.com/hotel/gb/indigo-london-1-leicester-square.html?lang=en-us,Sofitel London St James,false,London,,,$,559,671,9.4,980,https://www.hotels.com/ho199888/sofitel-london-st-james-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/441306098.webp?k=c708b20f9c8579b29b502859449f20b92b3b1bcaece56646add1cedfd523c506&o=&s=1,The City of London Club,,false,true,"City of London, London",true,3.1,Deluxe Double Room with Bath,1 queen bed,Only 1 room left at this price on our site,US$,465,,No rating,No rating,No rating,https://www.booking.com/hotel/gb/the-city-of-london-club.html?lang=en-us,The Crescent Hyde Park,false,London,,,$,143,172,8.6,126,https://www.hotels.com/ho203216/the-crescent-hyde-park-london-united-kingdom/,,,,,
,,,,,,,,,,https://cf.bstatic.com/xdata/images/hotel/square200/424307268.webp?k=76f378acfb690d71a7057749fbabe691e719ad5e530f1a4ab1a48414aeb61fdb&o=&s=1,Woodford Hotel,,false,true,London,true,14.1,Deluxe Double Room,1 queen bed,Only 3 rooms left at this price on our site,US$,90,,7.3,Good,138,https://www.booking.com/hotel/gb/woodford-greater-london1.html?lang=en-us,Heeton Concept Hotel Kensington,false,London,,,$,118,142,7.4,1000,https://www.hotels.com/ho111657/heeton-concept-hotel-kensington-dixcove-ghana/,,,,,
